Codes,Picture,Family,Gruppo Prodotto,Product Name,Description EN,Description IT,Description ES,Description DE,Description FR,Description PT,EAN,Launch Date,"BOM without labor cost 
(lotti da 500 pz)",Purchases shipp. and cust.,"Labour Cost 
(24 €/h)",Production Cost,% Annual Fail rate,1 year backend cost,% Markup,Radice,1-PHASE,3-PHASE,TYPE 1,TYPE 2,CABLE 5 m,CABLE 7 m,SOCKET,ISO 15-118,LCD screen,RFID,RCBO (P),POP + SPD,MID,SCHUKO ,Status
UT05FR64TMRI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection, MID meter.","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate e protezioni contro le sovratensioni permanenti e transitorie, contatore MID.",,,"Urban Pro T Triphasé 64 A, 2x22 kW, câble spiralé 5 m  type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles et contre surtension permanente et transitoire intégrées, compteur MID",,,March 2026,"€ 1.300,88","€ 10,00","€ 107,02","€ 1.417,89","2,5%","€ 6,00","34,0%",France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
US05AB64TCPI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S Three-phase 64 A, 2X22 kW, type 2 socket, LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, RCBOs, internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 998,77","€ 8,12","€ 107,02","€ 1.113,91","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
US05AB64TMPI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S Three-phase 64 A, 2X22 kW, type 2 socket, LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, integrated RCBOs, MID meter, internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate, contatore MID, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 1.095,63","€ 8,12","€ 107,02","€ 1.210,77","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
US05AB64TCRI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S Three-phase 64 A, 2X22 kW, type 2 socket, LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, RCBOs and overvoltage protections, internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali e protezioni contro le sovratensioni, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 1.012,04","€ 8,12","€ 107,02","€ 1.127,17","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
US05AB64TMRI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S Three-phase 64 A, 2X22 kW, type 2 socket, LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, RCBOs and overvoltage protections, MID meter, internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali e protezioni contro le sovratensioni, contatore MID, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 1.108,90","€ 8,12","€ 107,02","€ 1.224,03","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
UT05AB64TCPI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T Three-phase 64 A, 2X22 kW, type 2 coiled cable 5 m , LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, RCBOs,  internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 1.101,86","€ 10,00","€ 107,02","€ 1.218,87","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
UT05AB64TMPI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T Three-phase 64 A, 2X22 kW, type 2 coiled cable 5 m , LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, integrated RCBOs, MID meter, internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate, contatore MID, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 1.198,72","€ 10,00","€ 107,02","€ 1.315,73","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
UT05AB64TCRI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T Three-phase 64 A, 2X22 kW, type 2 coiled cable 5 m , LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, RCBOs and overvoltage protections, internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali e protezioni contro le sovratensioni, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 1.115,12","€ 10,00","€ 107,02","€ 1.232,14","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
UT05AB64TMRI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T Three-phase 64 A, 2X22 kW, type 2 coiled cable 5 m , LCD 7'' display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet, and 4G USB modem compatibility, dual RFID reader, RCBOs and overvoltage protections, MID meter, internal heater with thermostat for low-temperature protection, stainless steel AISI304, dark grey","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m, display LCD da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali e protezioni contro le sovratensioni, contatore MID, riscaldatore interno con termostato per la protezione contro le basse temperature, acciaio inox AISI 304, grigio scuro.",,,,,,March 2026,"€ 1.211,98","€ 10,00","€ 107,02","€ 1.329,00","2,5%","€ 6,00","34,0%",Abroad,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DT01WHI,,AC Chargers,AC accessories,Cover DazeBox T,White cover DazeBox T,Cover Bianca DazeBox T,Carcasa blanca DazeBox T,Weiße Cover DazeBox T,Coque blanche DazeBox T,Cover branca DazeBox T,8054320760993,May 2023,"€ 5,75","€ 0,12","€ 4,30","€ 10,17","0,5%","€ 0,00","10,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DT01BLA,,AC Chargers,AC accessories,Cover DazeBox T,Black cover DazeBox T,Cover Nera DazeBox T ,Carcasa negra DazeBox T,Schwarze Cover DazeBox T,Coque noire DazeBox T,Cover preta DazeBox T,8054320761013,May 2023,"€ 5,75","€ 0,12","€ 4,30","€ 10,17","0,5%","€ 0,00","10,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DT01GRY,,AC Chargers,AC accessories,Cover DazeBox T,Grey cover DazeBox T,Cover Grigia DazeBox T,Carcasa gris DazeBox T,Graue Cover DazeBox T,Coque grise DazeBox T,Cover cinzenta DazeBox T,8054320761006,May 2023,"€ 10,13","€ 0,12","€ 4,30","€ 14,55","0,5%","€ 0,00","5,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DT01GRE,,AC Chargers,AC accessories,Cover DazeBox T,Green cover DazeBox T,Cover Verde DazeBox T,Carcasa verde DazeBox T,Grüne Cover DazeBox T,Coque verte DazeBox T,Cover verde DazeBox T,8054320760986,May 2023,"€ 10,13","€ 0,40","€ 4,30","€ 14,83","0,5%","€ 0,00","5,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DT01RED,,AC Chargers,AC accessories,Cover DazeBox T,Red cover DazeBox T,Cover Rossa DazeBox T,Carcasa roja DazeBox T,Rote Cover DazeBox T,Coque rouge DazeBox T,Cover vermelha DazeBox T,8054320760962,May 2023,"€ 10,13","€ 0,40","€ 4,30","€ 14,83","0,5%","€ 0,00","5,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DT01BLU,,AC Chargers,AC accessories,Cover DazeBox T,Blue cover DazeBox T,Cover Blu DazeBox T,Carcasa azul DazeBox T,Blaue Cover DazeBox T,Coque bleue DazeBox T,Cover azul DazeBox T,8054320760979,May 2023,"€ 10,13","€ 0,40","€ 4,30","€ 14,83","0,5%","€ 0,00","5,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DT01VIO,,AC Chargers,AC accessories,Cover DazeBox T,Purple cover DazeBox T,Cover Viola DazeBox T,Carcasa morada DazeBox T,Violette Cover DazeBox T,Coque violette DazeBox T,Cover violeta DazeBox T,,March 2026,"€ 10,13","€ 0,40","€ 4,30","€ 14,83","0,5%","€ 0,00","5,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01WHI,,AC Chargers,AC accessories,Cover DazeBox S,White cover DazeBox S and K,Cover Bianca DazeBox S e K,Carcasa blanca DazeBox S y K,Weiße Cover DazeBox S und K,Coque blanche DazeBox S et K,Cover branca DazeBox S e K,8054320761051,May 2023,"€ 5,75","€ 0,14","€ 4,30","€ 10,19","0,5%","€ 0,00","10,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01BLA,,AC Chargers,AC accessories,Cover DazeBox S,Black cover DazeBox S and K,Cover Nera DazeBox S e K,Carcasa negra DazeBox S y K,Schwarze Cover DazeBox S und K,Coque noire DazeBox S et K,Cover preta DazeBox S e K,8054320761075,May 2023,"€ 5,75","€ 0,14","€ 4,30","€ 10,19","0,5%","€ 0,00","10,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01GRY,,AC Chargers,AC accessories,Cover DazeBox S,Grey cover DazeBox S and K,Cover Grigia DazeBox S e K,Carcasa gris DazeBox S y K,Graue Cover DazeBox S und K,Coque grise DazeBox S et K,Cover cinzenta DazeBox S e K,8054320761068,May 2023,"€ 10,95","€ 0,14","€ 4,30","€ 15,39","0,5%","€ 0,00","3,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01GRE,,AC Chargers,AC accessories,Cover DazeBox S,Green cover DazeBox S and K,Cover Verde DazeBox S e K,Carcasa verde DazeBox S y K,Grüne Cover DazeBox S und K,Coque verte DazeBox S et K,Cover verde DazeBox S e K,8054320761044,May 2023,"€ 10,95","€ 0,45","€ 4,30","€ 15,70","0,5%","€ 0,00","3,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01RED,,AC Chargers,AC accessories,Cover DazeBox S,Red cover DazeBox S and K,Cover Rossa DazeBox S e K,Carcasa roja DazeBox S y K,Rote Cover DazeBox S und K,Coque rouge DazeBox S et K,Cover vermelha DazeBox S e K,8054320761020,May 2023,"€ 10,95","€ 0,45","€ 4,30","€ 15,70","0,5%","€ 0,00","3,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01BLU,,AC Chargers,AC accessories,Cover DazeBox S,Blue cover DazeBox S and K,Cover Blu DazeBox S e K,Carcasa azul DazeBox S y K,Blaue Cover DazeBox S und K,Coque bleue DazeBox S et K,Cover azul DazeBox S e K,8054320761037,May 2023,"€ 10,95","€ 0,45","€ 4,30","€ 15,70","0,5%","€ 0,00","3,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DS01VIO,,AC Chargers,AC accessories,Cover DazeBox S,Purple cover DazeBox S and K,Cover Viola DazeBox S e K,Carcasa morada DazeBox S y K,Violette Cover DazeBox S und K,Coque violette DazeBox S et K,Cover violeta DazeBox S e K,,March 2026,"€ 10,95","€ 0,45","€ 4,30","€ 15,70","0,5%","€ 0,00","3,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
OT01WHI,,AC Chargers,AC accessories,Cover Duo,White cover Duo,Cover Bianca Duo,Carcasa blanca Duo,Weiße Cover Duo,Coque blanche Duo,Cover branca Duo,8054320764588,July 2025,"€ 9,01","€ 0,40","€ 4,30","€ 13,71","0,5%","€ 0,00","35,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
OT01GRY,,AC Chargers,AC accessories,Cover Duo,Grey cover Duo,Cover Grigia Duo,Carcasa gris Duo,Graue Cover Duo,Coque grise Duo,Cover cinzenta Duo,8054320764809,July 2025,"€ 24,46","€ 0,40","€ 4,30","€ 29,16","0,5%","€ 0,00","8,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
OT01BLA,,AC Chargers,AC accessories,Cover Duo,Black cover Duo,Cover Nera Duo,Carcasa negra Duo,Schwarze Cover Duo,Coque noire Duo,Cover preta Duo,8054320764816,July 2025,"€ 24,46","€ 0,40","€ 4,30","€ 29,16","0,5%","€ 0,00","8,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
OT01GRE,,AC Chargers,AC accessories,Cover Duo,Green cover Duo,Cover Verde Duo,Carcasa verde Duo,Grüne Cover Duo,Coque verte Duo,Cover verde Duo,8054320764823,July 2025,"€ 24,46","€ 0,40","€ 4,30","€ 29,16","0,5%","€ 0,00","8,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
OT01RED,,AC Chargers,AC accessories,Cover Duo,Red cover Duo,Cover Rossa Duo,Carcasa roja Duo,Rote Cover Duo,Coque rouge Duo,Cover vermelha Duo,8054320764830,July 2025,"€ 24,46","€ 0,40","€ 4,30","€ 29,16","0,5%","€ 0,00","8,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
OT01BLU,,AC Chargers,AC accessories,Cover Duo,Blue cover Duo,Cover Blu Duo,Carcasa azul Duo,Blaue Cover Duo,Coque bleue Duo,Cover azul Duo,8054320764847,July 2025,"€ 24,46","€ 0,40","€ 4,30","€ 29,16","0,5%","€ 0,00","8,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DB-07-RF10,,AC Chargers,AC accessories,10 RFID DazeBox C,10 RFID cards for Dazebox C,10 Tessere RFID per Dazebox C,10 tarjetas RFID para Dazebox C,10 RFID-Karten für Dazebox C,10 cartes RFID pour Dazebox C,10 cartões RFID para Dazebox C,8054320760726,January 2023,"€ 1,69","€ 0,45","€ 3,90","€ 6,04","0,5%","€ 0,00","10,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
DTS01RF10,,AC Chargers,AC accessories,RFID Cards,"10 RFID cards for Dazebox Home, Dazebox Share, Dazebox Pro, Stilo, Duo, Urban and Hypercharger","10 Tessere RFID per Dazebox Home, Dazebox Share,Dazebox Pro, Stilo, Duo, Urban e Hypercharger","10 tarjetas RFID para Dazebox Home, Dazebox Share,Dazebox Pro, Stilo, Duo, Urban y Hypercharger","10 RFID-Karten für Dazebox Home, Dazebox Share,Dazebox Pro, Stilo, Duo, Urban und Hypercharger","10 cartes RFID pour Dazebox Home, Dazebox Share,Dazebox Pro, Stilo, Duo, Urban et Hypercharger","10 cartões RFID para Dazebox Home, Dazebox Share, Dazebox Pro, Stilo, Duo, Urban e Hypercharger",8054320760887,May 2023,"€ 2,02","€ 1,20","€ 3,90","€ 7,12","0,5%","€ 0,00","30,0%",Global,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
PM02M,,AC Chargers,AC accessories,Power Meter,DIN rail power meter for single-phase systems,Power Meter da barra DIN per impianti Monofase ,Medidor de energía para carril DIN para instalaciones monofásicas,Power Meter für DIN-Schiene für einphasige Anlagen,Compteur d’énergie sur rail DIN pour installations monophasées,Medidor de energia para calha DIN para sistemas monofásicos,8054320760276,May 2022,"€ 7,93","€ 0,30","€ 5,10","€ 13,33","0,5%","€ 0,00","45,0%",Global,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
PM02T,,AC Chargers,AC accessories,Power Meter,DIN rail power meter for three-phase systems up to 30 kW meter,Power Meter da barra DIN per impianti Trifase fino a 30 kW di contatore,Medidor de energía para carril DIN para instalaciones trifásicas hasta 30 kW de potencia del contador,Power Meter für DIN-Schiene für dreiphasige Anlagen bis 30 kW Zählerleistung,Compteur d’énergie sur rail DIN pour installations triphasées jusqu’à 30 kW de puissance compteur,Medidor de energia para calha DIN para sistemas trifásicos até 30 kW de potência do contador,8054320760283,May 2022,"€ 14,93","€ 0,46","€ 5,10","€ 20,49","0,5%","€ 0,00","45,0%",Global,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
